date,inflation,unemployment
1998-06-01,1.7410864538716684,3.2
1998-07-01,1.8638983081025884,3.3
1998-08-01,2.1112356668016243,3.3
1998-09-01,1.8569682120884494,3.3
1998-10-01,1.97862425504807,3.2
1998-11-01,1.8491773595031546,3.1
1998-12-01,1.6024205443983153,3.2
1999-01-01,1.6014479339781795,3.1
1999-02-01,2.4905795139807942,3.3
1999-03-01,2.365838678275836,2.8
1999-04-01,1.9965091097024554,3.0
1999-05-01,2.4910715094953675,3.1
1999-06-01,2.9773599272002986,3.2
1999-07-01,3.712917944207064,3.1
1999-08-01,2.6889575245677473,3.3
1999-09-01,2.9284573061770267,2.9
1999-10-01,3.409772330049576,2.9
1999-11-01,3.1487254369666293,2.8
1999-12-01,3.5084381236911035,2.8
2000-01-01,3.8663300254984723,2.8
2000-02-01,3.3886408212720016,2.9
2000-03-01,3.3826780534358143,2.8
2000-04-01,4.107858328464406,2.7
2000-05-01,4.0957784178447065,2.8
2000-06-01,3.2497773134153007,2.8
2000-07-01,3.107157040645223,2.8
2000-08-01,3.572666772476784,2.8
2000-09-01,3.5664931889651172,2.9
2000-10-01,2.825084607498599,2.9
2000-11-01,3.4172565143537277,2.9
2000-12-01,3.878588674732234,3.0
2001-01-01,2.919911935574403,3.2
2001-02-01,2.9149119107937564,3.3
2001-03-01,3.6161281300585557,3.3
2001-04-01,3.6078951683849922,3.4
2001-05-01,2.091108701904997,3.3
2001-06-01,1.6297765415264909,3.5
2001-07-01,2.32231568467277,3.5
2001-08-01,1.4254963711834983,3.8
2001-09-01,0.2636971757893563,3.8
2001-10-01,-0.3054841540598639,4.4
2001-11-01,0.37042827078230195,4.6
2001-12-01,0.7112288664225099,4.6
2002-01-01,0.47525656935160215,4.7
2002-02-01,1.9469368826077649,4.6
2002-03-01,2.283664949265042,4.6
2002-04-01,2.507755171152011,4.8
2002-05-01,2.6173042103379114,4.7
2002-06-01,2.8406259073399363,4.7
2002-07-01,2.605532431335773,4.7
2002-08-01,2.1346472509650707,4.7
2002-09-01,2.244341455504269,4.8
2002-10-01,2.466179198949887,4.8
2002-11-01,2.9169516864409304,4.9
2002-12-01,3.481720041522236,4.9
2003-01-01,3.476004866160386,5.0
2003-02-01,2.2825568367229576,4.8
2003-03-01,1.6238218722863011,4.7
2003-04-01,1.5102403309351933,5.1
2003-05-01,1.2758579287561147,5.1
2003-06-01,1.0391203352274385,5.3
2003-07-01,1.3715368145904752,5.3
2003-08-01,1.9022631315080967,5.2
2003-09-01,2.3353292545733164,5.0
2003-10-01,2.6639588373629426,4.9
2003-11-01,2.8799271170592458,5.0
2003-12-01,2.4222963754460327,4.7
2004-01-01,2.1937099130752897,4.6
2004-02-01,2.732057061184293,4.5
2004-03-01,3.49769112014591,4.7
2004-04-01,3.7083401446228152,4.6
2004-05-01,3.0380401330424074,4.7
2004-06-01,2.7095901258082993,4.6
2004-07-01,2.9214395039482413,4.2
2004-08-01,3.6827307793818185,4.3
2004-09-01,3.776867882162419,4.3
2004-10-01,3.017570425002569,4.2
2004-11-01,2.7005498671665182,4.2
2004-12-01,3.448997102202879,4.1
2005-01-01,3.5459567053733925,4.0
2005-02-01,3.093308667920741,4.1
2005-03-01,2.0220888218824737,4.0
2005-04-01,2.125688595245332,3.8
2005-05-01,3.511850820554803,3.8
2005-06-01,3.9312993490156924,3.7
2005-07-01,6.161008926362729,3.7
2005-08-01,5.833166816868736,3.7
2005-09-01,4.958896064057854,4.0
2005-10-01,4.855296290694997,3.8
2005-11-01,4.825863760453487,3.7
2005-12-01,3.652524319767926,3.7
2006-01-01,0.9838305533485613,3.6
2006-02-01,1.7090526458880293,3.7
2006-03-01,3.294120191861778,3.5
2006-04-01,3.797734173470516,3.6
2006-05-01,3.668508906488332,3.6
2006-06-01,4.476982825533663,3.6
2006-07-01,3.218279021989778,3.6
2006-08-01,1.3225013460983364,3.6
2006-09-01,0.8139935643314716,3.2
2006-10-01,1.4327072633979026,3.4
2006-11-01,0.644135285308892,3.5
2006-12-01,0.5274643896265783,3.5
2007-01-01,2.553054396507692,3.8
2007-02-01,4.0294181092022345,3.8
2007-03-01,4.775738765103087,3.4
2007-04-01,4.122711331744011,3.6
2007-05-01,4.147437281041847,3.5
2007-06-01,3.4167664194860166,3.6
2007-07-01,3.214019970814851,3.8
2007-08-01,3.2310961413745414,3.8
2007-09-01,4.026972971951595,3.8
2007-10-01,4.1466037995613725,3.8
2007-11-01,4.489744064363979,3.7
2007-12-01,4.918031234432498,3.9
2008-01-01,4.780343716291571,4.0
2008-02-01,4.621944829888986,4.0
2008-03-01,4.203204804668236,4.2
2008-04-01,5.835012903969805,4.2
2008-05-01,6.617991481492054,4.4
2008-06-01,5.832673440329014,4.5
2008-07-01,5.2746409825061376,4.8
2008-08-01,3.1651797480818264,5.0
2008-09-01,-1.273433210694827,5.3
2008-10-01,-5.068316044223158,5.7
2008-11-01,-6.040803087609752,6.0
2008-12-01,-5.002226314653719,6.6
2009-01-01,-5.370439139841395,7.1
2009-02-01,-3.5272559026326262,7.7
2009-03-01,-0.014737310576792506,8.3
2009-04-01,3.2972366470489285,8.6
2009-05-01,2.7244817956054637,9.0
2009-06-01,2.663337834934413,9.1
2009-07-01,3.2500308428013356,9.0
2009-08-01,3.6578939268254502,9.2
2009-09-01,4.043392799136121,9.4
2009-10-01,2.409895939267322,9.6
2009-11-01,2.5996018490704866,9.6
2009-12-01,1.7280771000152235,9.3
2010-01-01,1.4041665300754527,9.3
2010-02-01,0.8398339135838312,9.3
2010-03-01,0.05398496986175464,9.1
2010-04-01,-0.13391484105094964,9.4
2010-05-01,0.11359305267335469,8.7
2010-06-01,0.597588388932997,8.7
2010-07-01,0.8571291697146575,8.7
2010-08-01,1.5209236399603323,8.8
2010-09-01,2.138472087007416,8.7
2010-10-01,3.0433396602367204,8.6
2010-11-01,3.3259248583061614,9.1
2010-12-01,3.6856752703425877,8.5
2011-01-01,4.4244054403011,8.0
2011-02-01,4.67798571303235,8.0
2011-03-01,4.811692545892487,7.9
2011-04-01,3.9903913451198587,8.0
2011-05-01,3.8617126254614553,7.8
2011-06-01,3.8492829366747867,7.9
2011-07-01,3.2241519250584596,7.8
2011-08-01,2.396254951840311,7.6
2011-09-01,2.1220066616221143,7.6
2011-10-01,2.169610564788267,7.7
2011-11-01,2.191062973407209,7.2
2011-12-01,1.9816596792023073,7.2
2012-01-01,1.9656739517182789,7.0
2012-02-01,2.1653383891570854,6.9
2012-03-01,1.3830259349811629,6.8
2012-04-01,1.1708984959815274,6.8
2012-05-01,0.6756751578225041,6.9
2012-06-01,1.4428841101694878,7.0
2012-07-01,1.999032661609571,6.8
2012-08-01,2.211255332322407,6.7
2012-09-01,2.287434557717221,6.6
2012-10-01,2.4277578929386583,6.5
2012-11-01,2.7704063559448255,6.4
2012-12-01,2.6896587767329847,6.3
2013-01-01,1.1561942155160851,6.7
2013-02-01,0.1959295247260918,6.3
2013-03-01,0.6117335419496988,6.1
2013-04-01,1.118298083878547,6.4
2013-05-01,1.1135286584295887,6.4
2013-06-01,0.478293902895665,6.2
2013-07-01,1.1076065859215476,6.3
2013-08-01,1.6278019290962427,6.2
2013-09-01,1.9174452389660344,6.1
2013-10-01,1.971673713797028,6.1
2013-11-01,2.0672927177092415,5.9
